"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1125,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1125,"South Bunyore",NA,"Kata","Location"
1126,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1126,"West Bunyore",NA,"Kata","Location"
1127,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1127,"West Maragoli",NA,"Kata","Location"
1128,118,"KEN","Kenya",8,"Western",48,"Vihiga",264,"Hamisi",1128,"Banja",NA,"Kata","Location"
1129,118,"KEN","Kenya",8,"Western",48,"Vihiga",264,"Hamisi",1129,"Gisambai",NA,"Kata","Location"
1130,118,"KEN","Kenya",8,"Western",48,"Vihiga",264,"Hamisi",1130,"Shamakhokho",NA,"Kata","Location"
1131,118,"KEN","Kenya",8,"Western",48,"Vihiga",264,"Hamisi",1131,"Tabua",NA,"Kata","Location"
1132,118,"KEN","Kenya",8,"Western",48,"Vihiga",265,"Sabatia",1132,"East Maragoli",NA,"Kata","Location"
1133,118,"KEN","Kenya",8,"Western",48,"Vihiga",265,"Sabatia",1133,"Edzava",NA,"Kata","Location"
1134,118,"KEN","Kenya",8,"Western",48,"Vihiga",265,"Sabatia",1134,"North Maragoli",NA,"Kata","Location"
1135,118,"KEN","Kenya",8,"Western",48,"Vihiga",265,"Sabatia",1135,"West Maragoli",NA,"Kata","Location"
1136,118,"KEN","Kenya",8,"Western",48,"Vihiga",266,"Vihiga",1136,"Central Maragoli",NA,"Kata","Location"
1137,118,"KEN","Kenya",8,"Western",48,"Vihiga",266,"Vihiga",1137,"South Maragoli",NA,"Kata","Location"
